kind,market,corp,wide,city,price,year,month,area,ratio,amount,weather,inn,out
0,13,41,4,12,605.86,21,8,332,7968,26487,대구,2027.112,271.10499999999996
0,25,63,4,12,407.58,21,8,332,7968,26487,대구,2027.112,271.10499999999996
7,1,6,4,12,765.08,21,8,332,7968,26487,대구,2027.112,271.10499999999996
6,5,79,4,12,892.46,21,8,332,7968,26487,대구,2027.112,271.10499999999996
4,11,11,6,14,965.08,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,1,4,6,14,340.0,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,21,54,6,14,861.58,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,21,35,6,14,854.18,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,21,3,6,14,816.06,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,6,25,6,14,894.66,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,6,26,6,14,796.83,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,7,14,6,14,875.68,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,20,53,6,14,863.26,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,2,12,6,14,610.31,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,15,44,6,14,848.33,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,27,66,6,14,704.52,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,16,45,6,14,924.44,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,16,46,6,14,902.84,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,0,0,6,14,1149.88,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,18,76,6,14,834.67,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
0,10,10,6,14,1115.31,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
0,10,37,6,14,901.34,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
0,5,17,6,14,894.36,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
0,3,13,6,14,772.08,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
0,3,55,6,14,971.34,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
0,6,25,6,14,924.29,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
0,20,28,6,14,845.75,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
0,2,31,6,14,518.37,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
0,15,18,6,14,856.15,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
0,28,70,6,14,667.5,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
0,13,41,6,14,668.43,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
0,30,71,6,14,650.0,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
7,10,30,6,14,850.8,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
7,10,75,6,14,783.53,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
7,5,17,6,14,900.52,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
7,1,6,6,14,539.58,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
7,15,18,6,14,859.0,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,10,60,6,14,828.01,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,10,37,6,14,844.16,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,10,75,6,14,855.87,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,10,10,6,14,837.32,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,10,30,6,14,752.98,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,3,55,6,14,890.01,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,1,6,6,14,492.94,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,1,5,6,14,656.27,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,1,4,6,14,125.0,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,12,39,6,14,794.29,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,15,18,6,14,836.46,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,10,75,6,14,923.42,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,10,60,6,14,907.9,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,10,30,6,14,995.59,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,11,11,6,14,655.0,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,1,5,6,14,778.74,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,1,4,6,14,791.63,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,1,6,6,14,526.92,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,21,54,6,14,885.31,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,21,3,6,14,966.67,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,20,28,6,14,800.0,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,20,53,6,14,600.0,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,16,45,6,14,933.33,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,0,0,6,14,1019.14,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
1,10,75,6,14,970.0,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
1,0,0,6,14,1234.37,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,5,23,6,38,705.02,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
4,21,54,6,38,782.5,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
4,2,12,6,38,656.57,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
4,27,66,6,38,889.35,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
0,12,38,6,38,891.02,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
0,2,31,6,38,574.14,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
7,10,75,6,38,823.23,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
2,10,60,6,38,506.38,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
2,10,75,6,38,722.14,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
2,10,37,6,38,784.3,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
2,1,5,6,38,678.57,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
2,1,4,6,38,484.11,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
6,10,75,6,38,1002.75,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
6,1,5,6,38,816.67,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
6,1,4,6,38,400.0,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
1,1,5,6,38,689.04,21,8,6775,8547,579042,해남,2027.112,271.10499999999996
4,11,11,6,36,1306.53,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
4,1,4,6,36,487.26,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
4,6,26,6,36,757.65,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
4,2,12,6,36,502.34,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
4,15,44,6,36,761.66,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
4,28,67,6,36,953.5,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
4,16,45,6,36,955.13,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
0,10,10,6,36,1800.0,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
0,5,17,6,36,909.59,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
0,3,13,6,36,835.86,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
0,12,38,6,36,874.85,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
7,10,75,6,36,838.74,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
7,10,30,6,36,827.34,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
2,10,37,6,36,883.46,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
2,10,75,6,36,914.51,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
2,10,10,6,36,785.0,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
2,1,5,6,36,706.3,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
2,1,4,6,36,465.05,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
6,10,75,6,36,981.76,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
6,10,30,6,36,794.38,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
6,1,4,6,36,750.0,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
6,28,67,6,36,1055.7,21,8,6775,8547,579042,영광,2027.112,271.10499999999996
4,6,26,6,20,763.22,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,2,12,6,20,342.57,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
0,5,17,6,20,1070.73,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
0,2,31,6,20,618.88,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
0,2,12,6,20,650.0,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
7,10,30,6,20,805.44,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
7,10,75,6,20,829.74,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,10,37,6,20,825.16,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,10,60,6,20,733.69,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,10,30,6,20,524.75,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,3,55,6,20,773.13,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,1,6,6,20,600.0,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,1,4,6,20,164.29,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
2,1,5,6,20,250.0,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,10,30,6,20,863.26,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,1,5,6,20,797.58,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
6,1,6,6,20,682.23,21,8,6775,8547,579042,목포,2027.112,271.10499999999996
4,1,4,6,24,530.77,21,8,6775,8547,579042,강진군,2027.112,271.10499999999996
0,13,41,6,24,902.67,21,8,6775,8547,579042,강진군,2027.112,271.10499999999996
7,10,75,6,24,333.33,21,8,6775,8547,579042,강진군,2027.112,271.10499999999996
2,1,5,6,24,802.5,21,8,6775,8547,579042,강진군,2027.112,271.10499999999996
2,1,4,6,24,350.0,21,8,6775,8547,579042,강진군,2027.112,271.10499999999996
1,10,75,6,24,1120.69,21,8,6775,8547,579042,강진군,2027.112,271.10499999999996
4,2,12,6,10,694.41,21,8,6775,8547,579042,광주,2027.112,271.10499999999996
0,20,28,6,10,793.83,21,8,6775,8547,579042,광주,2027.112,271.10499999999996
0,2,31,6,10,616.52,21,8,6775,8547,579042,광주,2027.112,271.10499999999996
0,2,12,6,10,600.0,21,8,6775,8547,579042,광주,2027.112,271.10499999999996
7,10,30,6,10,788.1,21,8,6775,8547,579042,광주,2027.112,271.10499999999996
7,1,6,6,10,563.61,21,8,6775,8547,579042,광주,2027.112,271.10499999999996
2,1,6,6,10,501.96,21,8,6775,8547,579042,광주,2027.112,271.10499999999996
6,1,5,6,10,850.09,21,8,6775,8547,579042,광주,2027.112,271.10499999999996
6,1,6,6,10,824.94,21,8,6775,8547,579042,광주,2027.112,271.10499999999996
1,10,75,6,10,596.03,21,8,6775,8547,579042,광주,2027.112,271.10499999999996
1,2,12,6,10,680.58,21,8,6775,8547,579042,광주,2027.112,271.10499999999996
0,13,41,6,4,639.96,21,8,6775,8547,579042,고흥,2027.112,271.10499999999996
2,1,4,6,4,516.67,21,8,6775,8547,579042,고흥,2027.112,271.10499999999996
0,2,31,6,31,450.32,21,8,6775,8547,579042,장흥,2027.112,271.10499999999996
2,1,5,6,31,763.51,21,8,6775,8547,579042,장흥,2027.112,271.10499999999996
6,1,5,6,31,300.0,21,8,6775,8547,579042,장흥,2027.112,271.10499999999996
1,2,31,6,31,400.0,21,8,6775,8547,579042,장흥,2027.112,271.10499999999996
4,2,12,3,5,701.03,21,8,42,7347,3120,광주,2027.112,271.10499999999996
0,2,31,3,5,592.41,21,8,42,7347,3120,광주,2027.112,271.10499999999996
0,23,58,3,5,403.39,21,8,42,7347,3120,광주,2027.112,271.10499999999996
4,21,35,7,3,835.86,21,8,1687,8314,140261,고창,2027.112,271.10499999999996
2,1,5,7,3,448.08,21,8,1687,8314,140261,고창,2027.112,271.10499999999996
4,6,26,7,27,640.04,21,8,1687,8314,140261,전주,2027.112,271.10499999999996
4,6,25,7,27,812.38,21,8,1687,8314,140261,전주,2027.112,271.10499999999996
4,7,14,7,27,831.38,21,8,1687,8314,140261,전주,2027.112,271.10499999999996
0,2,31,7,27,813.02,21,8,1687,8314,140261,전주,2027.112,271.10499999999996
0,28,70,7,27,848.99,21,8,1687,8314,140261,전주,2027.112,271.10499999999996
0,27,65,7,27,903.96,21,8,1687,8314,140261,전주,2027.112,271.10499999999996
0,19,51,7,27,903.44,21,8,1687,8314,140261,전주,2027.112,271.10499999999996
0,22,56,7,27,738.33,21,8,1687,8314,140261,전주,2027.112,271.10499999999996
7,10,75,7,27,774.72,21,8,1687,8314,140261,전주,2027.112,271.10499999999996
2,10,75,7,27,866.94,21,8,1687,8314,140261,전주,2027.112,271.10499999999996
6,28,70,7,27,857.72,21,8,1687,8314,140261,전주,2027.112,271.10499999999996
6,22,56,7,27,516.49,21,8,1687,8314,140261,전주,2027.112,271.10499999999996
1,27,65,7,27,621.43,21,8,1687,8314,140261,전주,2027.112,271.10499999999996
1,22,56,7,27,760.0,21,8,1687,8314,140261,전주,2027.112,271.10499999999996
4,6,26,7,30,478.46,21,8,1687,8314,140261,군산,2027.112,271.10499999999996
4,7,27,7,30,690.51,21,8,1687,8314,140261,군산,2027.112,271.10499999999996
4,19,50,7,30,493.53,21,8,1687,8314,140261,군산,2027.112,271.10499999999996
0,19,51,7,30,658.89,21,8,1687,8314,140261,군산,2027.112,271.10499999999996
7,10,30,7,30,960.54,21,8,1687,8314,140261,군산,2027.112,271.10499999999996
7,10,75,7,30,895.05,21,8,1687,8314,140261,군산,2027.112,271.10499999999996
2,10,75,7,30,1000.0,21,8,1687,8314,140261,군산,2027.112,271.10499999999996
6,6,26,7,30,814.74,21,8,1687,8314,140261,군산,2027.112,271.10499999999996
6,7,27,7,30,801.41,21,8,1687,8314,140261,군산,2027.112,271.10499999999996
6,19,50,7,30,221.43,21,8,1687,8314,140261,군산,2027.112,271.10499999999996
6,19,51,7,30,913.33,21,8,1687,8314,140261,군산,2027.112,271.10499999999996
4,21,54,7,17,500.0,21,8,1687,8314,140261,부안,2027.112,271.10499999999996
0,10,10,7,17,1133.33,21,8,1687,8314,140261,부안,2027.112,271.10499999999996
0,22,56,7,17,471.52,21,8,1687,8314,140261,부안,2027.112,271.10499999999996
0,23,58,7,17,185.0,21,8,1687,8314,140261,부안,2027.112,271.10499999999996
7,10,75,7,17,770.19,21,8,1687,8314,140261,부안,2027.112,271.10499999999996
2,10,60,7,17,824.15,21,8,1687,8314,140261,부안,2027.112,271.10499999999996
2,10,10,7,17,827.88,21,8,1687,8314,140261,부안,2027.112,271.10499999999996
6,22,56,7,17,550.0,21,8,1687,8314,140261,부안,2027.112,271.10499999999996
4,26,64,0,6,1066.67,21,8,276,5921,16352,서울,2027.112,271.10499999999996
0,3,7,0,6,820.49,21,8,276,5921,16352,서울,2027.112,271.10499999999996
0,3,13,0,6,627.84,21,8,276,5921,16352,서울,2027.112,271.10499999999996
4,8,15,5,23,592.05,21,8,26,6173,1581,부산,2027.112,271.10499999999996
4,7,14,5,23,925.0,21,8,26,6173,1581,부산,2027.112,271.10499999999996
0,8,29,5,23,661.02,21,8,26,6173,1581,부산,2027.112,271.10499999999996
7,8,29,5,23,905.56,21,8,26,6173,1581,부산,2027.112,271.10499999999996
2,9,77,5,23,719.49,21,8,26,6173,1581,부산,2027.112,271.10499999999996
2,17,47,5,23,650.0,21,8,26,6173,1581,부산,2027.112,271.10499999999996
4,11,11,9,19,671.43,21,8,924,7046,65074,서산,2027.112,271.10499999999996
4,21,3,9,19,513.99,21,8,924,7046,65074,서산,2027.112,271.10499999999996
4,6,26,9,19,753.81,21,8,924,7046,65074,서산,2027.112,271.10499999999996
4,7,27,9,19,754.44,21,8,924,7046,65074,서산,2027.112,271.10499999999996
4,18,76,9,19,346.11,21,8,924,7046,65074,서산,2027.112,271.10499999999996
0,3,13,9,19,602.83,21,8,924,7046,65074,서산,2027.112,271.10499999999996
7,15,18,9,19,466.67,21,8,924,7046,65074,서산,2027.112,271.10499999999996
2,10,60,9,19,599.95,21,8,924,7046,65074,서산,2027.112,271.10499999999996
2,10,10,9,19,458.71,21,8,924,7046,65074,서산,2027.112,271.10499999999996
2,1,5,9,19,840.0,21,8,924,7046,65074,서산,2027.112,271.10499999999996
2,15,18,9,19,193.03,21,8,924,7046,65074,서산,2027.112,271.10499999999996
1,0,0,9,19,1323.48,21,8,924,7046,65074,서산,2027.112,271.10499999999996
4,11,11,9,11,650.0,21,8,924,7046,65074,부여,2027.112,271.10499999999996
4,21,35,9,11,568.0,21,8,924,7046,65074,부여,2027.112,271.10499999999996
4,21,54,9,11,615.46,21,8,924,7046,65074,부여,2027.112,271.10499999999996
4,6,25,9,11,514.33,21,8,924,7046,65074,부여,2027.112,271.10499999999996
4,6,26,9,11,600.0,21,8,924,7046,65074,부여,2027.112,271.10499999999996
4,7,27,9,11,561.67,21,8,924,7046,65074,부여,2027.112,271.10499999999996
4,7,14,9,11,528.65,21,8,924,7046,65074,부여,2027.112,271.10499999999996
4,12,2,9,11,694.15,21,8,924,7046,65074,부여,2027.112,271.10499999999996
4,28,67,9,11,769.8,21,8,924,7046,65074,부여,2027.112,271.10499999999996
2,10,30,9,11,481.43,21,8,924,7046,65074,부여,2027.112,271.10499999999996
4,8,15,8,32,315.0,21,8,906,8265,74856,제주,2027.112,271.10499999999996
2,9,77,8,32,250.0,21,8,906,8265,74856,제주,2027.112,271.10499999999996
4,5,23,2,26,442.31,21,7,3159,9739,307653,영천,1759.3129999999999,3357.3
4,6,25,2,26,586.63,21,7,3159,9739,307653,영천,1759.3129999999999,3357.3
4,6,26,2,26,588.7,21,7,3159,9739,307653,영천,1759.3129999999999,3357.3
4,17,48,2,26,550.0,21,7,3159,9739,307653,영천,1759.3129999999999,3357.3
4,31,74,2,26,429.16,21,7,3159,9739,307653,영천,1759.3129999999999,3357.3
0,5,17,2,26,600.0,21,7,3159,9739,307653,영천,1759.3129999999999,3357.3
0,31,73,2,26,417.72,21,7,3159,9739,307653,영천,1759.3129999999999,3357.3
0,31,20,2,26,866.67,21,7,3159,9739,307653,영천,1759.3129999999999,3357.3
2,10,60,2,26,611.94,21,7,3159,9739,307653,영천,1759.3129999999999,3357.3
2,8,33,2,26,600.0,21,7,3159,9739,307653,영천,1759.3129999999999,3357.3
6,5,23,2,26,728.9,21,7,3159,9739,307653,영천,1759.3129999999999,3357.3
6,31,74,2,26,580.68,21,7,3159,9739,307653,영천,1759.3129999999999,3357.3
1,0,0,2,26,1100.0,21,7,3159,9739,307653,영천,1759.3129999999999,3357.3
4,5,23,2,29,428.06,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
4,5,22,2,29,542.65,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
4,5,79,2,29,434.51,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
4,20,24,2,29,516.67,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
4,18,76,2,29,807.84,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
4,30,72,2,29,591.47,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
4,4,9,2,29,380.0,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
0,5,21,2,29,578.05,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
0,3,13,2,29,486.13,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
0,28,70,2,29,616.76,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
0,13,41,2,29,540.9,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
0,18,76,2,29,800.0,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
0,30,71,2,29,540.55,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
0,4,8,2,29,627.49,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
0,14,43,2,29,561.02,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
0,14,42,2,29,383.54,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
6,5,79,2,29,567.0,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
6,28,70,2,29,800.0,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
6,4,8,2,29,696.59,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
6,14,43,2,29,510.0,21,7,3159,9739,307653,의성,1759.3129999999999,3357.3
4,5,23,2,2,543.47,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
4,5,79,2,2,449.62,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
4,5,22,2,2,512.95,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
4,21,35,2,2,544.38,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
4,8,15,2,2,424.29,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
4,6,26,2,2,714.64,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
4,7,14,2,2,718.75,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
0,5,21,2,2,476.41,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
0,3,55,2,2,581.35,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
0,8,15,2,2,445.38,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
0,20,28,2,2,767.6,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
0,24,61,2,2,293.12,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
2,10,75,2,2,745.42,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
2,10,60,2,2,552.77,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
2,10,30,2,2,745.45,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
2,3,55,2,2,750.0,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
2,9,77,2,2,512.02,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
6,5,79,2,2,703.71,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
6,5,23,2,2,470.63,21,7,3159,9739,307653,합천,1759.3129999999999,3357.3
4,5,23,2,7,492.4,21,7,3159,9739,307653,구미,1759.3129999999999,3357.3
4,5,79,2,7,483.48,21,7,3159,9739,307653,구미,1759.3129999999999,3357.3
4,5,22,2,7,455.83,21,7,3159,9739,307653,구미,1759.3129999999999,3357.3
4,30,72,2,7,573.66,21,7,3159,9739,307653,구미,1759.3129999999999,3357.3
4,4,9,2,7,495.04,21,7,3159,9739,307653,구미,1759.3129999999999,3357.3
0,10,10,2,7,1200.0,21,7,3159,9739,307653,구미,1759.3129999999999,3357.3
0,5,17,2,7,606.98,21,7,3159,9739,307653,구미,1759.3129999999999,3357.3
